s n m tiempo
12 67 64 315.10000000
12 67 65 377.50000000
12 67 66 347.70000000
12 67 67 249.80000000
12 67 68 321.10000000
12 67 69 646.90000000
12 67 70 560.50000000
12 67 71 397.70000000
12 67 72 499.80000000
12 67 73 652.50000000
12 67 74 336.60000000
12 67 75 480.60000000
12 67 76 634.80000000
12 67 77 497.90000000
12 67 78 280.00000000
12 67 79 370.10000000
12 67 80 369.60000000
12 67 81 449.00000000
12 67 82 480.70000000
12 67 83 342.00000000
12 67 84 375.30000000
12 67 85 614.20000000
12 67 86 315.70000000
12 67 87 403.80000000
12 67 88 492.90000000
12 67 89 486.80000000
12 67 90 479.30000000
12 67 91 424.80000000
12 67 92 397.80000000
12 67 93 441.20000000
12 67 94 701.80000000
12 67 95 387.20000000
12 67 96 292.20000000
12 67 97 275.50000000
12 67 98 563.60000000
12 67 99 442.40000000
12 67 100 426.80000000
12 68 1 182.40000000
12 68 2 226.00000000
12 68 3 326.00000000
12 68 4 303.50000000
12 68 5 214.00000000
12 68 6 258.10000000
12 68 7 389.80000000
12 68 8 255.50000000
12 68 9 429.50000000
12 68 10 444.30000000
12 68 11 210.00000000
12 68 12 509.80000000
12 68 13 308.90000000
12 68 14 389.50000000
12 68 15 302.20000000
12 68 16 224.30000000
12 68 17 282.00000000
12 68 18 433.10000000
12 68 19 384.70000000
12 68 20 261.90000000
12 68 21 350.60000000
12 68 22 460.10000000
12 68 23 271.70000000
12 68 24 329.40000000
12 68 25 308.20000000
12 68 26 362.10000000
12 68 27 232.40000000
12 68 28 241.40000000
12 68 29 216.20000000
12 68 30 269.40000000
12 68 31 206.70000000
12 68 32 262.10000000
12 68 33 370.10000000
12 68 34 217.10000000
12 68 35 435.90000000
12 68 36 486.00000000
12 68 37 332.40000000
12 68 38 440.30000000
12 68 39 371.90000000
12 68 40 413.70000000
12 68 41 459.80000000
12 68 42 374.10000000
12 68 43 384.50000000
12 68 44 498.20000000
12 68 45 350.10000000
12 68 46 508.90000000
12 68 47 703.20000000
12 68 48 343.10000000
12 68 49 363.40000000
12 68 50 420.10000000
12 68 51 378.20000000
12 68 52 394.40000000
12 68 53 263.00000000
12 68 54 360.50000000
12 68 55 435.40000000
12 68 56 564.00000000
12 68 57 602.90000000
12 68 58 418.90000000
12 68 59 458.60000000
12 68 60 454.40000000
12 68 61 405.70000000
12 68 62 491.50000000
12 68 63 315.40000000
12 68 64 250.40000000
12 68 65 404.40000000
12 68 66 462.50000000
12 68 67 329.10000000
12 68 68 373.30000000
12 68 69 380.50000000
12 68 70 295.90000000
12 68 71 394.10000000
12 68 72 286.00000000
12 68 73 392.90000000
12 68 74 392.00000000
12 68 75 520.80000000
12 68 76 282.50000000
12 68 77 396.30000000
12 68 78 301.80000000
12 68 79 416.90000000
12 68 80 301.40000000
12 68 81 437.80000000
12 68 82 409.70000000
12 68 83 266.00000000
12 68 84 289.20000000
12 68 85 294.40000000
12 68 86 365.30000000
12 68 87 360.80000000
12 68 88 354.90000000
12 68 89 392.10000000
12 68 90 399.50000000
12 68 91 320.10000000
12 68 92 366.50000000
12 68 93 340.10000000
12 68 94 316.30000000
12 68 95 245.60000000
12 68 96 415.30000000
12 68 97 401.10000000
12 68 98 339.00000000
12 68 99 491.70000000
12 68 100 433.80000000
12 69 1 211.50000000
12 69 2 231.50000000
12 69 3 319.50000000
12 69 4 410.90000000
12 69 5 323.90000000
12 69 6 317.30000000
12 69 7 324.40000000
12 69 8 324.40000000
12 69 9 181.50000000
12 69 10 489.50000000
12 69 11 297.50000000
12 69 12 263.90000000
12 69 13 305.40000000
12 69 14 264.00000000
12 69 15 350.50000000
12 69 16 298.10000000
12 69 17 309.60000000
12 69 18 252.30000000
12 69 19 487.50000000
12 69 20 483.00000000
12 69 21 284.70000000
12 69 22 363.80000000
12 69 23 385.60000000
12 69 24 302.60000000
12 69 25 305.70000000
12 69 26 349.60000000
12 69 27 335.10000000
12 69 28 316.60000000
12 69 29 314.00000000
12 69 30 299.80000000
12 69 31 331.80000000
12 69 32 355.20000000
12 69 33 240.90000000
12 69 34 250.40000000
12 69 35 424.10000000
12 69 36 356.30000000
12 69 37 529.00000000
12 69 38 341.10000000
12 69 39 267.10000000
12 69 40 563.30000000
12 69 41 384.10000000
12 69 42 493.10000000
12 69 43 601.80000000
12 69 44 370.00000000
12 69 45 442.40000000
12 69 46 709.70000000
12 69 47 435.20000000
12 69 48 907.60000000
12 69 49 595.50000000
12 69 50 426.60000000
12 69 51 457.00000000
12 69 52 509.40000000
12 69 53 448.30000000
12 69 54 436.20000000
12 69 55 459.90000000
12 69 56 476.70000000
12 69 57 515.30000000
12 69 58 320.60000000
12 69 59 492.10000000
12 69 60 634.50000000
12 69 61 605.10000000
12 69 62 433.60000000
12 69 63 425.90000000
12 69 64 390.40000000
12 69 65 334.70000000
12 69 66 377.80000000
12 69 67 416.10000000
12 69 68 421.40000000
12 69 69 247.70000000
12 69 70 627.00000000
12 69 71 443.70000000
12 69 72 424.70000000
12 69 73 368.40000000
12 69 74 380.60000000
12 69 75 432.60000000
12 69 76 349.50000000
12 69 77 450.90000000
12 69 78 296.50000000
12 69 79 330.30000000
12 69 80 348.90000000
12 69 81 446.10000000
12 69 82 511.50000000
12 69 83 324.00000000
12 69 84 386.70000000
12 69 85 327.10000000
12 69 86 364.30000000
12 69 87 475.00000000
12 69 88 469.80000000
12 69 89 328.80000000
12 69 90 256.30000000
12 69 91 535.70000000
12 69 92 604.50000000
12 69 93 418.70000000
12 69 94 342.60000000
12 69 95 547.90000000
12 69 96 338.00000000
12 69 97 411.50000000
12 69 98 342.00000000
12 69 99 461.30000000
12 69 100 474.10000000
12 70 1 145.90000000
12 70 2 195.30000000
12 70 3 146.40000000
12 70 4 281.40000000
12 70 5 266.50000000
12 70 6 210.30000000
12 70 7 413.40000000
12 70 8 310.60000000
12 70 9 243.30000000
12 70 10 272.40000000
12 70 11 419.20000000
12 70 12 425.90000000
12 70 13 271.30000000
12 70 14 223.70000000
12 70 15 332.00000000
12 70 16 317.80000000
12 70 17 330.30000000
12 70 18 264.10000000
12 70 19 473.20000000
12 70 20 280.60000000
12 70 21 341.80000000
12 70 22 370.30000000
12 70 23 474.50000000
12 70 24 535.80000000
12 70 25 366.70000000
12 70 26 270.80000000
12 70 27 453.70000000
12 70 28 426.30000000
12 70 29 303.70000000
12 70 30 437.20000000
12 70 31 311.20000000
12 70 32 418.50000000
12 70 33 284.10000000
12 70 34 368.60000000
12 70 35 212.60000000
12 70 36 331.50000000
12 70 37 327.40000000
12 70 38 474.70000000
12 70 39 313.50000000
12 70 40 434.20000000
12 70 41 328.80000000
12 70 42 273.10000000
12 70 43 404.10000000
12 70 44 397.10000000
12 70 45 437.40000000
12 70 46 339.20000000
12 70 47 332.00000000
12 70 48 466.70000000
12 70 49 464.70000000
12 70 50 455.50000000
12 70 51 294.90000000
12 70 52 455.30000000
12 70 53 439.30000000
12 70 54 542.30000000
12 70 55 757.50000000
12 70 56 375.10000000
12 70 57 351.10000000
12 70 58 350.10000000
12 70 59 400.40000000
12 70 60 343.10000000
12 70 61 378.50000000
12 70 62 466.60000000
12 70 63 391.60000000
12 70 64 283.80000000
12 70 65 284.40000000
12 70 66 443.10000000
12 70 67 526.40000000
12 70 68 268.30000000
12 70 69 291.30000000
12 70 70 298.50000000
12 70 71 320.70000000
12 70 72 380.50000000
12 70 73 277.90000000
12 70 74 348.60000000
12 70 75 352.50000000
12 70 76 412.40000000
12 70 77 370.70000000
12 70 78 292.80000000
12 70 79 296.90000000
12 70 80 428.70000000
12 70 81 427.30000000
12 70 82 491.50000000
12 70 83 523.60000000
12 70 84 328.90000000
12 70 85 410.70000000
12 70 86 385.60000000
12 70 87 376.20000000
12 70 88 530.30000000
12 70 89 303.80000000
12 70 90 379.00000000
12 70 91 448.60000000
12 70 92 362.40000000
12 70 93 324.00000000
12 70 94 603.20000000
12 70 95 308.50000000
12 70 96 327.00000000
12 70 97 422.90000000
12 70 98 412.70000000
12 70 99 328.20000000
12 70 100 461.50000000
12 71 1 169.80000000
12 71 2 213.30000000
12 71 3 230.60000000
12 71 4 406.00000000
12 71 5 294.00000000
12 71 6 356.40000000
12 71 7 464.30000000
12 71 8 294.90000000
12 71 9 542.30000000
12 71 10 506.50000000
12 71 11 393.10000000
12 71 12 337.80000000
12 71 13 364.90000000
12 71 14 255.20000000
12 71 15 331.20000000
12 71 16 312.80000000
12 71 17 284.20000000
12 71 18 304.30000000
12 71 19 356.20000000
12 71 20 405.70000000
12 71 21 295.00000000
12 71 22 303.10000000
12 71 23 361.70000000
12 71 24 339.20000000
12 71 25 382.40000000
12 71 26 431.90000000
12 71 27 363.40000000
12 71 28 323.00000000
12 71 29 607.00000000
12 71 30 314.40000000
12 71 31 222.60000000
12 71 32 427.60000000
12 71 33 409.60000000
12 71 34 433.20000000
12 71 35 279.40000000
12 71 36 386.40000000
12 71 37 336.50000000
12 71 38 366.00000000
12 71 39 306.40000000
12 71 40 298.80000000
12 71 41 265.60000000
12 71 42 290.90000000
12 71 43 276.00000000
12 71 44 275.70000000
12 71 45 341.90000000
12 71 46 311.00000000
12 71 47 270.00000000
12 71 48 350.70000000
12 71 49 316.30000000
12 71 50 486.40000000
12 71 51 315.40000000
12 71 52 264.30000000
12 71 53 297.50000000
12 71 54 460.30000000
12 71 55 339.20000000
12 71 56 594.00000000
12 71 57 308.20000000
12 71 58 326.30000000
12 71 59 229.90000000
12 71 60 329.90000000
12 71 61 363.70000000
12 71 62 508.50000000
12 71 63 576.90000000
12 71 64 316.70000000
12 71 65 370.00000000
12 71 66 495.40000000
12 71 67 360.30000000
12 71 68 491.50000000
12 71 69 349.60000000
12 71 70 405.40000000
12 71 71 359.30000000
12 71 72 426.40000000
12 71 73 408.70000000
12 71 74 466.80000000
12 71 75 371.10000000
12 71 76 555.80000000
12 71 77 415.40000000
12 71 78 401.40000000
12 71 79 368.10000000
12 71 80 570.30000000
12 71 81 369.20000000
12 71 82 476.30000000
12 71 83 456.30000000
12 71 84 421.00000000
12 71 85 400.40000000
12 71 86 394.80000000
12 71 87 445.80000000
12 71 88 251.10000000
12 71 89 511.50000000
12 71 90 356.70000000
12 71 91 318.30000000
12 71 92 323.80000000
12 71 93 530.00000000
12 71 94 383.00000000
12 71 95 306.20000000
12 71 96 395.90000000
12 71 97 303.30000000
12 71 98 328.70000000
12 71 99 445.80000000
12 71 100 349.20000000
12 72 1 131.70000000
12 72 2 260.40000000
12 72 3 322.10000000
12 72 4 201.60000000
12 72 5 276.60000000
12 72 6 256.00000000
12 72 7 402.00000000
12 72 8 207.60000000
12 72 9 273.70000000
12 72 10 392.40000000
12 72 11 325.30000000
12 72 12 281.10000000
12 72 13 260.10000000
12 72 14 315.10000000
12 72 15 310.00000000
12 72 16 297.00000000
12 72 17 281.10000000
12 72 18 465.20000000
12 72 19 494.40000000
12 72 20 282.50000000
12 72 21 346.90000000
12 72 22 375.40000000
12 72 23 387.70000000
12 72 24 293.10000000
12 72 25 314.20000000
12 72 26 243.80000000
12 72 27 250.40000000
12 72 28 190.90000000
12 72 29 214.50000000
12 72 30 238.90000000
12 72 31 366.60000000
12 72 32 240.60000000
12 72 33 283.00000000
12 72 34 288.10000000
12 72 35 291.60000000
12 72 36 299.50000000
12 72 37 413.30000000
12 72 38 511.90000000
12 72 39 229.70000000
12 72 40 354.00000000
12 72 41 384.90000000
12 72 42 485.90000000
12 72 43 563.00000000
12 72 44 373.60000000
12 72 45 481.00000000
12 72 46 279.00000000
12 72 47 310.50000000
12 72 48 271.60000000
12 72 49 378.80000000
12 72 50 310.40000000
12 72 51 396.90000000
12 72 52 503.60000000
12 72 53 627.60000000
12 72 54 493.50000000
12 72 55 542.30000000
12 72 56 406.60000000
12 72 57 385.20000000
12 72 58 622.90000000
12 72 59 530.70000000
12 72 60 487.00000000
12 72 61 381.40000000
12 72 62 587.20000000
12 72 63 565.00000000
12 72 64 460.10000000
12 72 65 349.50000000
12 72 66 292.70000000
12 72 67 554.60000000
12 72 68 391.10000000
12 72 69 321.00000000
12 72 70 326.90000000
12 72 71 421.20000000
12 72 72 388.90000000
12 72 73 386.40000000
12 72 74 475.00000000
12 72 75 475.00000000
12 72 76 441.50000000
12 72 77 316.20000000
12 72 78 378.50000000
12 72 79 273.70000000
12 72 80 352.30000000
12 72 81 529.00000000
12 72 82 489.50000000
12 72 83 539.20000000
12 72 84 334.50000000
12 72 85 523.00000000
12 72 86 397.20000000
12 72 87 516.60000000
12 72 88 484.20000000
12 72 89 325.30000000
12 72 90 348.40000000
12 72 91 367.80000000
12 72 92 403.40000000
12 72 93 432.30000000
12 72 94 369.30000000
12 72 95 536.00000000
12 72 96 547.60000000
12 72 97 389.00000000
12 72 98 567.50000000
12 72 99 336.80000000
12 72 100 415.80000000
12 73 1 269.90000000
12 73 2 224.10000000
12 73 3 273.90000000
12 73 4 223.00000000
12 73 5 297.80000000
12 73 6 280.70000000
12 73 7 268.60000000
12 73 8 469.60000000
12 73 9 324.50000000
12 73 10 291.60000000
12 73 11 394.30000000
12 73 12 317.70000000
12 73 13 292.30000000
12 73 14 518.30000000
12 73 15 333.10000000
12 73 16 389.00000000
12 73 17 340.20000000
12 73 18 323.60000000
12 73 19 231.00000000
12 73 20 349.50000000
12 73 21 347.40000000
12 73 22 275.00000000
12 73 23 393.80000000
12 73 24 262.40000000
12 73 25 251.60000000
12 73 26 439.50000000
12 73 27 323.90000000
12 73 28 379.70000000
12 73 29 478.20000000
12 73 30 451.30000000
12 73 31 523.00000000
12 73 32 272.40000000
12 73 33 339.50000000
12 73 34 260.70000000
12 73 35 380.40000000
12 73 36 422.90000000
12 73 37 462.60000000
12 73 38 332.40000000
12 73 39 399.70000000
12 73 40 288.60000000
12 73 41 495.00000000
12 73 42 446.70000000
12 73 43 257.30000000
12 73 44 299.50000000
12 73 45 298.90000000
12 73 46 295.90000000
12 73 47 309.70000000
12 73 48 433.60000000
12 73 49 362.20000000
12 73 50 431.90000000
12 73 51 358.30000000
12 73 52 452.20000000
12 73 53 409.80000000
12 73 54 358.00000000
12 73 55 469.20000000
12 73 56 256.50000000
12 73 57 412.60000000
12 73 58 308.20000000
12 73 59 466.50000000
12 73 60 363.60000000
12 73 61 603.30000000
12 73 62 317.10000000
12 73 63 420.40000000
12 73 64 400.40000000
12 73 65 277.40000000
12 73 66 370.30000000
12 73 67 461.50000000
12 73 68 474.00000000
12 73 69 325.80000000
12 73 70 304.10000000
12 73 71 512.10000000
12 73 72 352.10000000
12 73 73 421.80000000
12 73 74 484.60000000
12 73 75 464.60000000
12 73 76 411.30000000
12 73 77 294.80000000
12 73 78 391.80000000
12 73 79 429.40000000
12 73 80 327.50000000
12 73 81 347.80000000
12 73 82 525.60000000
12 73 83 367.50000000
12 73 84 429.70000000
12 73 85 398.00000000
12 73 86 586.10000000
12 73 87 484.60000000
12 73 88 399.40000000
12 73 89 546.40000000
12 73 90 434.00000000
12 73 91 750.20000000
12 73 92 511.90000000
12 73 93 434.00000000
12 73 94 468.00000000
12 73 95 471.60000000
12 73 96 352.20000000
12 73 97 437.90000000
12 73 98 394.90000000
12 73 99 3351.20000000
12 73 100 473.40000000
12 74 1 297.00000000
12 74 2 228.50000000
12 74 3 268.20000000
12 74 4 390.00000000
12 74 5 393.10000000
12 74 6 202.30000000
12 74 7 219.20000000
12 74 8 277.40000000
12 74 9 331.00000000
12 74 10 272.30000000
12 74 11 331.40000000
12 74 12 294.60000000
12 74 13 290.90000000
12 74 14 357.20000000
12 74 15 265.60000000
12 74 16 225.00000000
12 74 17 280.50000000
12 74 18 348.70000000
12 74 19 351.20000000
12 74 20 227.50000000
12 74 21 271.20000000
12 74 22 319.30000000
12 74 23 339.40000000
12 74 24 503.80000000
12 74 25 378.00000000
12 74 26 459.00000000
12 74 27 501.30000000
12 74 28 335.20000000
12 74 29 417.80000000
12 74 30 268.80000000
12 74 31 453.50000000
12 74 32 275.00000000
12 74 33 414.10000000
12 74 34 401.60000000
12 74 35 367.00000000
12 74 36 351.20000000
12 74 37 385.50000000
12 74 38 352.10000000
12 74 39 430.40000000
12 74 40 502.80000000
12 74 41 355.10000000
12 74 42 318.40000000
12 74 43 535.10000000
12 74 44 931.70000000
12 74 45 535.30000000
12 74 46 398.70000000
12 74 47 422.30000000
12 74 48 555.80000000
12 74 49 492.60000000
12 74 50 524.80000000
12 74 51 446.90000000
12 74 52 377.90000000
12 74 53 434.80000000
12 74 54 248.80000000
12 74 55 483.20000000
12 74 56 509.10000000
12 74 57 471.80000000
12 74 58 567.60000000
12 74 59 543.60000000
12 74 60 413.20000000
12 74 61 339.10000000
12 74 62 337.20000000
12 74 63 341.80000000
12 74 64 324.30000000
12 74 65 317.60000000
12 74 66 269.10000000
12 74 67 255.20000000
12 74 68 533.70000000
12 74 69 694.20000000
12 74 70 494.40000000
12 74 71 525.70000000
12 74 72 457.10000000
12 74 73 302.00000000
12 74 74 516.20000000
12 74 75 659.00000000
12 74 76 312.70000000
12 74 77 377.70000000
12 74 78 483.50000000
12 74 79 333.40000000
12 74 80 537.40000000
12 74 81 294.40000000
12 74 82 379.90000000
12 74 83 341.40000000
12 74 84 410.70000000
12 74 85 381.40000000
12 74 86 330.30000000
12 74 87 496.30000000
12 74 88 460.40000000
12 74 89 424.90000000
12 74 90 463.70000000
12 74 91 384.30000000
12 74 92 457.30000000
12 74 93 310.40000000
12 74 94 494.00000000
12 74 95 357.60000000
12 74 96 547.10000000
12 74 97 412.80000000
12 74 98 801.60000000
12 74 99 450.00000000
12 74 100 321.60000000
12 75 1 197.10000000
12 75 2 186.40000000
12 75 3 270.30000000
12 75 4 247.00000000
12 75 5 361.60000000
12 75 6 236.80000000
12 75 7 242.30000000
12 75 8 273.00000000
12 75 9 356.80000000
12 75 10 308.60000000
12 75 11 373.20000000
12 75 12 277.50000000
12 75 13 249.30000000
12 75 14 292.30000000
12 75 15 230.90000000
12 75 16 332.90000000
12 75 17 322.30000000
12 75 18 344.50000000
12 75 19 244.70000000
12 75 20 187.70000000
12 75 21 351.40000000
12 75 22 300.80000000
12 75 23 329.70000000
12 75 24 299.00000000
12 75 25 525.10000000
12 75 26 256.60000000
12 75 27 428.10000000
12 75 28 628.70000000
12 75 29 323.10000000
12 75 30 343.10000000
12 75 31 252.20000000
12 75 32 383.80000000
12 75 33 353.40000000
12 75 34 327.10000000
12 75 35 295.20000000
12 75 36 510.50000000
12 75 37 374.10000000
12 75 38 314.00000000
12 75 39 331.80000000
12 75 40 264.50000000
12 75 41 385.70000000
12 75 42 383.10000000
12 75 43 351.40000000
12 75 44 332.60000000
12 75 45 369.70000000
12 75 46 374.70000000
12 75 47 400.50000000
12 75 48 363.00000000
12 75 49 305.80000000
12 75 50 351.30000000
12 75 51 341.80000000
12 75 52 263.50000000
12 75 53 409.10000000
12 75 54 334.80000000
12 75 55 358.50000000
12 75 56 555.80000000
12 75 57 372.40000000
12 75 58 435.50000000
12 75 59 435.20000000
12 75 60 542.50000000
12 75 61 391.60000000
12 75 62 375.60000000
12 75 63 442.40000000
12 75 64 346.90000000
12 75 65 377.70000000
12 75 66 371.90000000
12 75 67 288.50000000
12 75 68 546.10000000
12 75 69 434.80000000
12 75 70 452.00000000
12 75 71 588.50000000
12 75 72 421.60000000
12 75 73 386.50000000
12 75 74 402.90000000
12 75 75 327.90000000
12 75 76 327.20000000
12 75 77 437.00000000
12 75 78 324.90000000
12 75 79 382.20000000
12 75 80 447.40000000
12 75 81 430.00000000
12 75 82 388.40000000
12 75 83 267.20000000
12 75 84 271.10000000
12 75 85 290.60000000
12 75 86 354.30000000
12 75 87 459.60000000
12 75 88 419.40000000
12 75 89 351.80000000
12 75 90 596.20000000
12 75 91 415.90000000
12 75 92 372.00000000
12 75 93 465.20000000
12 75 94 390.70000000
12 75 95 410.80000000
12 75 96 901.20000000
12 75 97 774.50000000
12 75 98 325.50000000
12 75 99 360.40000000
12 75 100 488.80000000
12 76 1 176.30000000
12 76 2 292.30000000
12 76 3 303.30000000
12 76 4 282.10000000
12 76 5 254.40000000
12 76 6 189.40000000
12 76 7 247.90000000
12 76 8 290.80000000
12 76 9 309.30000000
12 76 10 390.60000000
12 76 11 230.40000000
12 76 12 275.40000000
12 76 13 212.10000000
12 76 14 226.20000000
12 76 15 182.00000000
12 76 16 211.40000000
12 76 17 370.20000000
12 76 18 520.30000000
12 76 19 330.90000000
12 76 20 278.10000000
12 76 21 301.60000000
12 76 22 611.60000000
12 76 23 296.70000000
12 76 24 285.00000000
12 76 25 486.20000000
12 76 26 207.70000000
12 76 27 416.90000000
12 76 28 261.40000000
12 76 29 335.20000000
12 76 30 337.90000000
12 76 31 218.10000000
12 76 32 327.90000000
12 76 33 297.40000000
12 76 34 381.00000000
12 76 35 219.60000000
12 76 36 234.10000000
12 76 37 460.90000000
12 76 38 292.50000000
12 76 39 269.60000000
12 76 40 481.40000000
12 76 41 378.80000000
12 76 42 300.30000000
12 76 43 371.70000000
12 76 44 390.60000000
12 76 45 260.90000000
12 76 46 441.90000000
12 76 47 315.00000000
12 76 48 347.10000000
12 76 49 432.60000000
12 76 50 332.20000000
12 76 51 502.70000000
12 76 52 429.20000000
12 76 53 435.20000000
12 76 54 839.00000000
12 76 55 314.60000000
12 76 56 383.40000000
12 76 57 320.20000000
12 76 58 495.20000000
12 76 59 299.20000000
12 76 60 325.40000000
12 76 61 519.70000000
12 76 62 484.20000000
12 76 63 421.70000000
12 76 64 416.20000000
12 76 65 644.00000000
12 76 66 437.40000000
12 76 67 522.40000000
12 76 68 443.40000000
12 76 69 328.80000000
12 76 70 388.60000000
12 76 71 598.00000000
12 76 72 303.00000000
12 76 73 288.30000000
12 76 74 544.10000000
12 76 75 494.70000000
12 76 76 441.70000000
12 76 77 543.10000000
12 76 78 550.10000000
12 76 79 404.00000000
12 76 80 345.10000000
12 76 81 298.30000000
12 76 82 351.20000000
12 76 83 361.60000000
12 76 84 522.00000000
12 76 85 242.90000000
12 76 86 358.00000000
12 76 87 499.90000000
12 76 88 441.20000000
12 76 89 312.10000000
12 76 90 485.30000000
12 76 91 337.40000000
12 76 92 331.20000000
12 76 93 433.00000000
12 76 94 505.60000000
12 76 95 369.30000000
12 76 96 508.70000000
12 76 97 493.30000000
12 76 98 388.10000000
12 76 99 445.20000000
12 76 100 455.10000000
12 77 1 153.70000000
12 77 2 214.40000000
12 77 3 251.90000000
12 77 4 275.00000000
12 77 5 176.50000000
12 77 6 272.30000000
12 77 7 246.20000000
12 77 8 259.60000000
12 77 9 441.10000000
12 77 10 231.00000000
12 77 11 261.20000000
12 77 12 249.40000000
12 77 13 324.90000000
12 77 14 195.10000000
12 77 15 357.50000000
12 77 16 382.20000000
12 77 17 290.20000000
12 77 18 468.00000000
12 77 19 355.30000000
12 77 20 231.10000000
12 77 21 343.60000000
12 77 22 292.30000000
12 77 23 389.30000000
12 77 24 293.70000000
12 77 25 288.30000000
12 77 26 533.70000000
12 77 27 525.50000000
12 77 28 489.30000000
12 77 29 313.30000000
12 77 30 464.60000000
12 77 31 520.40000000
12 77 32 373.30000000
12 77 33 457.30000000
12 77 34 293.40000000
12 77 35 288.90000000
12 77 36 407.30000000
12 77 37 288.20000000
12 77 38 435.10000000
12 77 39 384.30000000
12 77 40 655.30000000
12 77 41 416.50000000
12 77 42 286.80000000
12 77 43 310.80000000
12 77 44 364.40000000
12 77 45 428.70000000
12 77 46 275.20000000
12 77 47 528.80000000
12 77 48 343.90000000
12 77 49 583.30000000
12 77 50 476.60000000
12 77 51 432.70000000
12 77 52 442.70000000
12 77 53 333.60000000
12 77 54 569.30000000
12 77 55 421.00000000
12 77 56 417.20000000
12 77 57 374.40000000
12 77 58 353.00000000
12 77 59 347.90000000
12 77 60 381.20000000
12 77 61 526.10000000
12 77 62 443.00000000
12 77 63 383.40000000
12 77 64 381.20000000
12 77 65 337.20000000
12 77 66 347.60000000
12 77 67 612.40000000
12 77 68 490.20000000
12 77 69 392.80000000
12 77 70 500.50000000
12 77 71 486.50000000
12 77 72 478.40000000
12 77 73 537.30000000
12 77 74 529.10000000
12 77 75 583.20000000
12 77 76 454.30000000
12 77 77 418.00000000
12 77 78 369.00000000
12 77 79 371.10000000
12 77 80 629.50000000
12 77 81 757.70000000
12 77 82 621.80000000
12 77 83 388.00000000
12 77 84 533.50000000
12 77 85 422.10000000
12 77 86 595.40000000
12 77 87 631.40000000
12 77 88 408.10000000
12 77 89 503.20000000
12 77 90 419.70000000
12 77 91 469.70000000
12 77 92 374.00000000
12 77 93 311.20000000
12 77 94 1410.00000000
12 77 95 359.50000000
12 77 96 483.30000000
12 77 97 537.40000000
12 77 98 406.00000000
12 77 99 303.20000000
12 77 100 490.80000000
12 78 1 146.00000000
12 78 2 143.90000000
12 78 3 249.50000000
12 78 4 333.70000000
12 78 5 260.50000000
12 78 6 316.70000000
12 78 7 308.30000000
12 78 8 459.40000000
12 78 9 314.40000000
12 78 10 367.60000000
12 78 11 305.00000000
12 78 12 256.50000000
12 78 13 337.10000000
12 78 14 191.00000000
12 78 15 416.90000000
12 78 16 425.70000000
12 78 17 358.40000000
12 78 18 314.10000000
12 78 19 409.00000000
12 78 20 404.30000000
12 78 21 294.80000000
12 78 22 457.30000000
12 78 23 477.00000000
12 78 24 479.60000000
12 78 25 318.90000000
12 78 26 378.10000000
12 78 27 326.00000000
12 78 28 301.10000000
12 78 29 303.60000000
12 78 30 331.80000000
12 78 31 346.50000000
12 78 32 326.00000000
12 78 33 399.60000000
12 78 34 308.90000000
12 78 35 233.70000000
12 78 36 384.60000000
12 78 37 306.70000000
12 78 38 394.70000000
12 78 39 350.50000000
12 78 40 393.40000000
12 78 41 507.00000000
12 78 42 313.80000000
12 78 43 402.20000000
12 78 44 259.00000000
12 78 45 412.90000000
12 78 46 338.00000000
12 78 47 433.10000000
12 78 48 552.60000000
12 78 49 403.10000000
12 78 50 420.10000000
12 78 51 532.90000000
12 78 52 433.90000000
12 78 53 631.30000000
12 78 54 547.20000000
12 78 55 549.30000000
12 78 56 368.90000000
12 78 57 369.70000000
12 78 58 435.50000000
12 78 59 360.60000000
12 78 60 459.50000000
12 78 61 538.70000000
12 78 62 298.90000000
12 78 63 422.40000000
12 78 64 336.20000000
12 78 65 478.80000000
12 78 66 375.20000000
12 78 67 285.80000000
12 78 68 364.20000000
12 78 69 214.40000000
12 78 70 272.80000000
12 78 71 299.00000000
12 78 72 472.70000000
12 78 73 403.80000000
12 78 74 278.30000000
12 78 75 456.20000000
12 78 76 262.30000000
12 78 77 263.30000000
12 78 78 395.30000000
12 78 79 425.50000000
12 78 80 527.40000000
12 78 81 382.50000000
12 78 82 347.90000000
12 78 83 491.60000000
12 78 84 487.60000000
12 78 85 469.90000000
12 78 86 483.60000000
12 78 87 884.50000000
12 78 88 404.00000000
12 78 89 372.30000000
12 78 90 414.50000000
12 78 91 345.60000000
12 78 92 400.90000000
12 78 93 470.50000000
12 78 94 456.20000000
12 78 95 340.80000000
12 78 96 425.80000000
12 78 97 359.10000000
12 78 98 442.90000000
12 78 99 415.90000000
12 78 100 455.10000000
12 79 1 212.50000000
12 79 2 231.30000000
12 79 3 312.90000000
12 79 4 357.00000000
12 79 5 155.70000000
12 79 6 394.30000000
12 79 7 420.40000000
12 79 8 340.90000000
12 79 9 245.00000000
12 79 10 316.00000000
12 79 11 280.80000000
12 79 12 286.10000000
12 79 13 268.90000000
12 79 14 492.80000000
12 79 15 337.70000000
12 79 16 329.50000000
12 79 17 409.50000000
12 79 18 316.40000000
12 79 19 294.60000000
12 79 20 477.30000000
12 79 21 463.50000000
12 79 22 397.60000000
12 79 23 305.80000000
12 79 24 232.40000000
12 79 25 420.60000000
12 79 26 279.30000000
12 79 27 232.70000000
12 79 28 553.30000000
